"Country_Region","Last_Update","Confirmed","Deaths","Recovered","Active","Delta_Confirmed","Delta_Recovered","Incident_Rate","People_Tested","People_Hospitalized","Province_State","FIPS","UID","iso3","Report_Date_String","Deaths_suffix"
"Holy See","4/10/20",8,0,,,0,,988.875154511743,,,,,336,"VAT","2020/04/10",0
"Holy See","4/11/20",8,0,,,0,,988.875154511743,,,,,336,"VAT","2020/04/11",0
"Holy See","4/12/20",8,0,,,0,,988.875154511743,,,,,336,"VAT","2020/04/12",0
"Holy See","4/13/20",8,0,,,0,,988.875154511743,,,,,336,"VAT","2020/04/13",0
"Holy See","4/14/20",8,0,,,0,,988.875154511743,,,,,336,"VAT","2020/04/14",0
"Honduras","1/22/20",0,0,,,0,,0,,,,,340,"HND","2020/01/22",
"Honduras","1/23/20",0,0,,,0,,0,,,,,340,"HND","2020/01/23",
"Honduras","1/24/20",0,0,,,0,,0,,,,,340,"HND","2020/01/24",
"Honduras","1/25/20",0,0,,,0,,0,,,,,340,"HND","2020/01/25",
"Honduras","1/26/20",0,0,,,0,,0,,,,,340,"HND","2020/01/26",
"Honduras","1/27/20",0,0,,,0,,0,,,,,340,"HND","2020/01/27",
"Honduras","1/28/20",0,0,,,0,,0,,,,,340,"HND","2020/01/28",
"Honduras","1/29/20",0,0,,,0,,0,,,,,340,"HND","2020/01/29",
"Honduras","1/30/20",0,0,,,0,,0,,,,,340,"HND","2020/01/30",
"Honduras","1/31/20",0,0,,,0,,0,,,,,340,"HND","2020/01/31",
"Honduras","2/1/20",0,0,,,0,,0,,,,,340,"HND","2020/02/01",
"Honduras","2/2/20",0,0,,,0,,0,,,,,340,"HND","2020/02/02",
"Honduras","2/3/20",0,0,,,0,,0,,,,,340,"HND","2020/02/03",
"Honduras","2/4/20",0,0,,,0,,0,,,,,340,"HND","2020/02/04",
"Honduras","2/5/20",0,0,,,0,,0,,,,,340,"HND","2020/02/05",
"Honduras","2/6/20",0,0,,,0,,0,,,,,340,"HND","2020/02/06",
"Honduras","2/7/20",0,0,,,0,,0,,,,,340,"HND","2020/02/07",
"Honduras","2/8/20",0,0,,,0,,0,,,,,340,"HND","2020/02/08",
"Honduras","2/9/20",0,0,,,0,,0,,,,,340,"HND","2020/02/09",
"Honduras","2/10/20",0,0,,,0,,0,,,,,340,"HND","2020/02/10",
"Honduras","2/11/20",0,0,,,0,,0,,,,,340,"HND","2020/02/11",
"Honduras","2/12/20",0,0,,,0,,0,,,,,340,"HND","2020/02/12",
"Honduras","2/13/20",0,0,,,0,,0,,,,,340,"HND","2020/02/13",
"Honduras","2/14/20",0,0,,,0,,0,,,,,340,"HND","2020/02/14",
"Honduras","2/15/20",0,0,,,0,,0,,,,,340,"HND","2020/02/15",
"Honduras","2/16/20",0,0,,,0,,0,,,,,340,"HND","2020/02/16",
"Honduras","2/17/20",0,0,,,0,,0,,,,,340,"HND","2020/02/17",
"Honduras","2/18/20",0,0,,,0,,0,,,,,340,"HND","2020/02/18",
"Honduras","2/19/20",0,0,,,0,,0,,,,,340,"HND","2020/02/19",
"Honduras","2/20/20",0,0,,,0,,0,,,,,340,"HND","2020/02/20",
"Honduras","2/21/20",0,0,,,0,,0,,,,,340,"HND","2020/02/21",
"Honduras","2/22/20",0,0,,,0,,0,,,,,340,"HND","2020/02/22",
"Honduras","2/23/20",0,0,,,0,,0,,,,,340,"HND","2020/02/23",
"Honduras","2/24/20",0,0,,,0,,0,,,,,340,"HND","2020/02/24",
"Honduras","2/25/20",0,0,,,0,,0,,,,,340,"HND","2020/02/25",
"Honduras","2/26/20",0,0,,,0,,0,,,,,340,"HND","2020/02/26",
"Honduras","2/27/20",0,0,,,0,,0,,,,,340,"HND","2020/02/27",
"Honduras","2/28/20",0,0,,,0,,0,,,,,340,"HND","2020/02/28",
"Honduras","2/29/20",0,0,,,0,,0,,,,,340,"HND","2020/02/29",
"Honduras","3/1/20",0,0,,,0,,0,,,,,340,"HND","2020/03/01",
"Honduras","3/2/20",0,0,,,0,,0,,,,,340,"HND","2020/03/02",
"Honduras","3/3/20",0,0,,,0,,0,,,,,340,"HND","2020/03/03",
"Honduras","3/4/20",0,0,,,0,,0,,,,,340,"HND","2020/03/04",
"Honduras","3/5/20",0,0,,,0,,0,,,,,340,"HND","2020/03/05",
"Honduras","3/6/20",0,0,,,0,,0,,,,,340,"HND","2020/03/06",
"Honduras","3/7/20",0,0,,,0,,0,,,,,340,"HND","2020/03/07",
"Honduras","3/8/20",0,0,,,0,,0,,,,,340,"HND","2020/03/08",
"Honduras","3/9/20",0,0,,,0,,0,,,,,340,"HND","2020/03/09",
"Honduras","3/10/20",0,0,,,0,,0,,,,,340,"HND","2020/03/10",
"Honduras","3/11/20",2,0,,,2,,0.020192621454579524,,,,,340,"HND","2020/03/11",0
"Honduras","3/12/20",2,0,,,0,,0.020192621454579524,,,,,340,"HND","2020/03/12",0
"Honduras","3/13/20",2,0,,,0,,0.020192621454579524,,,,,340,"HND","2020/03/13",0
"Honduras","3/14/20",2,0,,,0,,0.020192621454579524,,,,,340,"HND","2020/03/14",0
"Honduras","3/15/20",3,0,,,1,,0.030288932181869288,,,,,340,"HND","2020/03/15",0
"Honduras","3/16/20",6,0,,,3,,0.060577864363738576,,,,,340,"HND","2020/03/16",0
"Honduras","3/17/20",8,0,,,2,,0.0807704858183181,,,,,340,"HND","2020/03/17",0
"Honduras","3/18/20",9,0,,,1,,0.09086679654560786,,,,,340,"HND","2020/03/18",0
"Honduras","3/19/20",12,0,,,3,,0.12115572872747715,,,,,340,"HND","2020/03/19",0
"Honduras","3/20/20",24,0,,,12,,0.2423114574549543,,,,,340,"HND","2020/03/20",0
"Honduras","3/21/20",24,0,,,0,,0.2423114574549543,,,,,340,"HND","2020/03/21",0
"Honduras","3/22/20",26,0,,,2,,0.2625040789095338,,,,,340,"HND","2020/03/22",0
"Honduras","3/23/20",30,0,,,4,,0.3028893218186929,,,,,340,"HND","2020/03/23",0
"Honduras","3/24/20",30,0,,,0,,0.3028893218186929,,,,,340,"HND","2020/03/24",0
"Honduras","3/25/20",36,0,,,6,,0.36346718618243146,,,,,340,"HND","2020/03/25",0
"Honduras","3/26/20",52,1,,,16,,0.5250081578190676,,,,,340,"HND","2020/03/26",0.019230769230769232
"Honduras","3/27/20",68,1,,,16,,0.6865491294557039,,,,,340,"HND","2020/03/27",0.014705882352941176
"Honduras","3/28/20",95,1,,,27,,0.9591495190925274,,,,,340,"HND","2020/03/28",0.010526315789473684
"Honduras","3/29/20",110,3,,,15,,1.110594180001874,,,,,340,"HND","2020/03/29",0.02727272727272727
"Honduras","3/30/20",139,7,,,29,,1.403387191093277,,,,,340,"HND","2020/03/30",0.050359712230215826
"Honduras","3/31/20",141,7,,,2,,1.4235798125478565,,,,,340,"HND","2020/03/31",0.04964539007092199
"Honduras","4/1/20",172,10,,,31,,1.7365654450938393,,,,,340,"HND","2020/04/01",0.05813953488372093
"Honduras","4/2/20",219,14,,,47,,2.211092049276458,,,,,340,"HND","2020/04/02",0.0639269406392694
"Honduras","4/3/20",222,15,,,3,,2.2413809814583274,,,,,340,"HND","2020/04/03",0.06756756756756757
"Honduras","4/4/20",264,15,,,42,,2.6654260320044973,,,,,340,"HND","2020/04/04",0.056818181818181816
"Honduras","4/5/20",268,22,,,4,,2.7058112749136565,,,,,340,"HND","2020/04/05",0.08208955223880597
"Honduras","4/6/20",298,22,,,30,,3.008700596732349,,,,,340,"HND","2020/04/06",0.0738255033557047
"Honduras","4/7/20",305,22,,,7,,3.0793747718233777,,,,,340,"HND","2020/04/07",0.07213114754098361
"Honduras","4/8/20",312,22,,,7,,3.150048946914406,,,,,340,"HND","2020/04/08",0.07051282051282051
"Honduras","4/9/20",343,23,,,31,,3.4630345794603885,,,,,340,"HND","2020/04/09",0.06705539358600583
"Honduras","4/10/20",382,23,,,39,,3.8567906978246893,,,,,340,"HND","2020/04/10",0.060209424083769635
"Honduras","4/11/20",392,24,,,10,,3.957753805097587,,,,,340,"HND","2020/04/11",0.061224489795918366
"Honduras","4/12/20",393,25,,,1,,3.9678501158248767,,,,,340,"HND","2020/04/12",0.06361323155216285
"Honduras","4/13/20",397,25,,,4,,4.008235358734035,,,,,340,"HND","2020/04/13",0.06297229219143577
"Honduras","4/14/20",407,26,,,10,,4.109198466006934,,,,,340,"HND","2020/04/14",0.06388206388206388
"Hungary","1/22/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/22",
"Hungary","1/23/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/23",
"Hungary","1/24/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/24",
"Hungary","1/25/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/25",
"Hungary","1/26/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/26",
"Hungary","1/27/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/27",
"Hungary","1/28/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/28",
"Hungary","1/29/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/29",
"Hungary","1/30/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/30",
"Hungary","1/31/20",0,0,,,0,,0,,,,,348,"HUN","2020/01/31",
"Hungary","2/1/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/01",
"Hungary","2/2/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/02",
"Hungary","2/3/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/03",
"Hungary","2/4/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/04",
"Hungary","2/5/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/05",
"Hungary","2/6/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/06",
"Hungary","2/7/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/07",
"Hungary","2/8/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/08",
"Hungary","2/9/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/09",
"Hungary","2/10/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/10",
"Hungary","2/11/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/11",
"Hungary","2/12/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/12",
"Hungary","2/13/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/13",
"Hungary","2/14/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/14",
"Hungary","2/15/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/15",
"Hungary","2/16/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/16",
"Hungary","2/17/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/17",
"Hungary","2/18/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/18",
"Hungary","2/19/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/19",
"Hungary","2/20/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/20",
"Hungary","2/21/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/21",
"Hungary","2/22/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/22",
"Hungary","2/23/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/23",
"Hungary","2/24/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/24",
"Hungary","2/25/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/25",
"Hungary","2/26/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/26",
"Hungary","2/27/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/27",
"Hungary","2/28/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/28",
"Hungary","2/29/20",0,0,,,0,,0,,,,,348,"HUN","2020/02/29",
"Hungary","3/1/20",0,0,,,0,,0,,,,,348,"HUN","2020/03/01",
"Hungary","3/2/20",0,0,,,0,,0,,,,,348,"HUN","2020/03/02",
"Hungary","3/3/20",0,0,,,0,,0,,,,,348,"HUN","2020/03/03",
"Hungary","3/4/20",2,0,,,2,,0.02070318363206302,,,,,348,"HUN","2020/03/04",0
"Hungary","3/5/20",2,0,,,0,,0.02070318363206302,,,,,348,"HUN","2020/03/05",0
"Hungary","3/6/20",2,0,,,0,,0.02070318363206302,,,,,348,"HUN","2020/03/06",0
"Hungary","3/7/20",4,0,,,2,,0.04140636726412604,,,,,348,"HUN","2020/03/07",0
"Hungary","3/8/20",7,0,,,3,,0.07246114271222057,,,,,348,"HUN","2020/03/08",0
"Hungary","3/9/20",9,0,,,2,,0.0931643263442836,,,,,348,"HUN","2020/03/09",0
"Hungary","3/10/20",9,0,,,0,,0.0931643263442836,,,,,348,"HUN","2020/03/10",0
"Hungary","3/11/20",13,0,,,4,,0.13457069360840962,,,,,348,"HUN","2020/03/11",0
"Hungary","3/12/20",13,0,,,0,,0.13457069360840962,,,,,348,"HUN","2020/03/12",0
"Hungary","3/13/20",19,0,,,6,,0.1966802445045987,,,,,348,"HUN","2020/03/13",0
"Hungary","3/14/20",30,0,,,11,,0.3105477544809453,,,,,348,"HUN","2020/03/14",0
"Hungary","3/15/20",32,1,,,2,,0.3312509381130083,,,,,348,"HUN","2020/03/15",0.03125
"Hungary","3/16/20",39,1,,,7,,0.4037120808252289,,,,,348,"HUN","2020/03/16",0.02564102564102564
"Hungary","3/17/20",50,1,,,11,,0.5175795908015756,,,,,348,"HUN","2020/03/17",0.02
"Hungary","3/18/20",58,1,,,8,,0.6003923253298276,,,,,348,"HUN","2020/03/18",0.017241379310344827
"Hungary","3/19/20",73,1,,,15,,0.7556662025703003,,,,,348,"HUN","2020/03/19",0.0136986301369863
"Hungary","3/20/20",85,3,,,12,,0.8798853043626784,,,,,348,"HUN","2020/03/20",0.03529411764705882
"Hungary","3/21/20",103,4,,,18,,1.0662139570512457,,,,,348,"HUN","2020/03/21",0.038834951456310676
"Hungary","3/22/20",131,6,,,28,,1.3560585279001278,,,,,348,"HUN","2020/03/22",0.04580152671755725
"Hungary","3/23/20",167,7,,,36,,1.7287158332772623,,,,,348,"HUN","2020/03/23",0.041916167664670656
"Hungary","3/24/20",187,9,,,20,,1.9357476695978924,,,,,348,"HUN","2020/03/24",0.0481283422459893
"Hungary","3/25/20",226,10,,,39,,2.339459750423121,,,,,348,"HUN","2020/03/25",0.04424778761061947
"Hungary","3/26/20",261,10,,,35,,2.7017654639842243,,,,,348,"HUN","2020/03/26",0.038314176245210725
"Hungary","3/27/20",300,10,,,39,,3.105477544809453,,,,,348,"HUN","2020/03/27",0.03333333333333333
"Hungary","3/28/20",343,11,,,43,,3.550595992898808,,,,,348,"HUN","2020/03/28",0.03206997084548105
"Hungary","3/29/20",408,13,,,65,,4.223449460940857,,,,,348,"HUN","2020/03/29",0.031862745098039214
"Hungary","3/30/20",447,15,,,39,,4.627161541766085,,,,,348,"HUN","2020/03/30",0.03355704697986577
"Hungary","3/31/20",492,16,,,45,,5.092983173487503,,,,,348,"HUN","2020/03/31",0.032520325203252036
"Hungary","4/1/20",525,20,,,33,,5.434585703416543,,,,,348,"HUN","2020/04/01",0.0380952380952381
"Hungary","4/2/20",585,21,,,60,,6.055681212378434,,,,,348,"HUN","2020/04/02",0.035897435897435895
"Hungary","4/3/20",623,26,,,38,,6.449041701387631,,,,,348,"HUN","2020/04/03",0.04173354735152488
"Hungary","4/4/20",678,32,,,55,,7.018379251269364,,,,,348,"HUN","2020/04/04",0.0471976401179941
"Hungary","4/5/20",733,34,,,55,,7.587716801151097,,,,,348,"HUN","2020/04/05",0.04638472032742155
"Hungary","4/6/20",744,38,,,11,,7.701584311127443,,,,,348,"HUN","2020/04/06",0.051075268817204304
"Hungary","4/7/20",817,47,,,73,,8.457250513697744,,,,,348,"HUN","2020/04/07",0.05752753977968176
"Hungary","4/8/20",895,58,,,78,,9.264674675348202,,,,,348,"HUN","2020/04/08",0.06480446927374302
"Hungary","4/9/20",980,66,,,85,,10.14455997971088,,,,,348,"HUN","2020/04/09",0.0673469387755102
"Hungary","4/10/20",1190,77,,,210,,12.318394261077497,,,,,348,"HUN","2020/04/10",0.06470588235294118
"Hungary","4/11/20",1310,85,,,120,,13.560585279001279,,,,,348,"HUN","2020/04/11",0.0648854961832061
"Hungary","4/12/20",1410,99,,,100,,14.595744460604429,,,,,348,"HUN","2020/04/12",0.07021276595744681
"Hungary","4/13/20",1458,109,,,48,,15.092620867773942,,,,,348,"HUN","2020/04/13",0.0747599451303155
"Hungary","4/14/20",1512,122,,,54,,15.651606825839643,,,,,348,"HUN","2020/04/14",0.08068783068783068
"Iceland","1/22/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/22",
"Iceland","1/23/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/23",
"Iceland","1/24/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/24",
"Iceland","1/25/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/25",
"Iceland","1/26/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/26",
"Iceland","1/27/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/27",
"Iceland","1/28/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/28",
"Iceland","1/29/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/29",
"Iceland","1/30/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/30",
"Iceland","1/31/20",0,0,,,0,,0,,,,,352,"ISL","2020/01/31",
"Iceland","2/1/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/01",
"Iceland","2/2/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/02",
"Iceland","2/3/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/03",
"Iceland","2/4/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/04",
"Iceland","2/5/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/05",
"Iceland","2/6/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/06",
"Iceland","2/7/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/07",
"Iceland","2/8/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/08",
"Iceland","2/9/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/09",
"Iceland","2/10/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/10",
"Iceland","2/11/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/11",
"Iceland","2/12/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/12",
"Iceland","2/13/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/13",
"Iceland","2/14/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/14",
"Iceland","2/15/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/15",
"Iceland","2/16/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/16",
"Iceland","2/17/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/17",
"Iceland","2/18/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/18",
"Iceland","2/19/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/19",
"Iceland","2/20/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/20",
"Iceland","2/21/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/21",
"Iceland","2/22/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/22",
"Iceland","2/23/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/23",
"Iceland","2/24/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/24",
"Iceland","2/25/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/25",
"Iceland","2/26/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/26",
"Iceland","2/27/20",0,0,,,0,,0,,,,,352,"ISL","2020/02/27",
"Iceland","2/28/20",1,0,,,1,,0.29304029304029305,,,,,352,"ISL","2020/02/28",0
"Iceland","2/29/20",1,0,,,0,,0.29304029304029305,,,,,352,"ISL","2020/02/29",0
"Iceland","3/1/20",3,0,,,2,,0.8791208791208791,,,,,352,"ISL","2020/03/01",0
"Iceland","3/2/20",6,0,,,3,,1.7582417582417582,,,,,352,"ISL","2020/03/02",0
"Iceland","3/3/20",11,0,,,5,,3.2234432234432235,,,,,352,"ISL","2020/03/03",0
"Iceland","3/4/20",26,0,,,15,,7.619047619047619,,,,,352,"ISL","2020/03/04",0
"Iceland","3/5/20",34,0,,,8,,9.963369963369964,,,,,352,"ISL","2020/03/05",0
"Iceland","3/6/20",43,0,,,9,,12.6007326007326,,,,,352,"ISL","2020/03/06",0
"Iceland","3/7/20",50,0,,,7,,14.652014652014651,,,,,352,"ISL","2020/03/07",0
"Iceland","3/8/20",50,0,,,0,,14.652014652014651,,,,,352,"ISL","2020/03/08",0
"Iceland","3/9/20",58,0,,,8,,16.996336996336996,,,,,352,"ISL","2020/03/09",0
"Iceland","3/10/20",69,0,,,11,,20.21978021978022,,,,,352,"ISL","2020/03/10",0
"Iceland","3/11/20",85,0,,,16,,24.90842490842491,,,,,352,"ISL","2020/03/11",0
"Iceland","3/12/20",103,0,,,18,,30.183150183150182,,,,,352,"ISL","2020/03/12",0
"Iceland","3/13/20",134,0,,,31,,39.26739926739927,,,,,352,"ISL","2020/03/13",0
"Iceland","3/14/20",156,0,,,22,,45.714285714285715,,,,,352,"ISL","2020/03/14",0
"Iceland","3/15/20",171,5,,,15,,50.10989010989011,,,,,352,"ISL","2020/03/15",0.029239766081871343
"Iceland","3/16/20",180,0,,,9,,52.747252747252745,,,,,352,"ISL","2020/03/16",0
"Iceland","3/17/20",220,1,,,40,,64.46886446886447,,,,,352,"ISL","2020/03/17",0.004545454545454545
"Iceland","3/18/20",250,1,,,30,,73.26007326007326,,,,,352,"ISL","2020/03/18",0.004
"Iceland","3/19/20",330,1,,,80,,96.7032967032967,,,,,352,"ISL","2020/03/19",0.0030303030303030303
"Iceland","3/20/20",409,0,,,79,,119.85347985347985,,,,,352,"ISL","2020/03/20",0
"Iceland","3/21/20",473,1,,,64,,138.6080586080586,,,,,352,"ISL","2020/03/21",0.0021141649048625794
"Iceland","3/22/20",568,1,,,95,,166.44688644688645,,,,,352,"ISL","2020/03/22",0.0017605633802816902
"Iceland","3/23/20",588,1,,,20,,172.30769230769232,,,,,352,"ISL","2020/03/23",0.0017006802721088435
"Iceland","3/24/20",648,2,,,60,,189.8901098901099,,,,,352,"ISL","2020/03/24",0.0030864197530864196
"Iceland","3/25/20",737,2,,,89,,215.97069597069597,,,,,352,"ISL","2020/03/25",0.0027137042062415195
"Iceland","3/26/20",802,2,,,65,,235.018315018315,,,,,352,"ISL","2020/03/26",0.0024937655860349127
"Iceland","3/27/20",890,2,,,88,,260.8058608058608,,,,,352,"ISL","2020/03/27",0.0022471910112359553
"Iceland","3/28/20",963,2,,,73,,282.1978021978022,,,,,352,"ISL","2020/03/28",0.0020768431983385254
"Iceland","3/29/20",1020,2,,,57,,298.9010989010989,,,,,352,"ISL","2020/03/29",0.00196078431372549
"Iceland","3/30/20",1086,2,,,66,,318.24175824175825,,,,,352,"ISL","2020/03/30",0.001841620626151013
"Iceland","3/31/20",1135,2,,,49,,332.6007326007326,,,,,352,"ISL","2020/03/31",0.001762114537444934
"Iceland","4/1/20",1220,2,,,85,,357.5091575091575,,,,,352,"ISL","2020/04/01",0.001639344262295082
"Iceland","4/2/20",1319,4,,,99,,386.5201465201465,,,,,352,"ISL","2020/04/02",0.003032600454890068
"Iceland","4/3/20",1364,4,,,45,,399.7069597069597,,,,,352,"ISL","2020/04/03",0.002932551319648094
"Iceland","4/4/20",1417,4,,,53,,415.23809523809524,,,,,352,"ISL","2020/04/04",0.0028228652081863093
"Iceland","4/5/20",1486,4,,,69,,435.45787545787545,,,,,352,"ISL","2020/04/05",0.0026917900403768506
"Iceland","4/6/20",1562,6,,,76,,457.72893772893775,,,,,352,"ISL","2020/04/06",0.0038412291933418692
"Iceland","4/7/20",1586,6,,,24,,464.76190476190476,,,,,352,"ISL","2020/04/07",0.0037831021437578815
"Iceland","4/8/20",1616,6,,,30,,473.5531135531136,,,,,352,"ISL","2020/04/08",0.0037128712871287127
"Iceland","4/9/20",1648,6,,,32,,482.9304029304029,,,,,352,"ISL","2020/04/09",0.0036407766990291263
"Iceland","4/10/20",1675,7,,,27,,490.84249084249086,,,,,352,"ISL","2020/04/10",0.00417910447761194
"Iceland","4/11/20",1689,8,,,14,,494.94505494505495,,,,,352,"ISL","2020/04/11",0.004736530491415038
"Iceland","4/12/20",1701,8,,,12,,498.46153846153845,,,,,352,"ISL","2020/04/12",0.004703115814226925
"Iceland","4/13/20",1711,8,,,10,,501.3919413919414,,,,,352,"ISL","2020/04/13",0.004675628287551139
"Iceland","4/14/20",1720,8,,,9,,504.02930402930406,,,,,352,"ISL","2020/04/14",0.004651162790697674
"India","1/22/20",0,0,,,0,,0,,,,,356,"IND","2020/01/22",
"India","1/23/20",0,0,,,0,,0,,,,,356,"IND","2020/01/23",
"India","1/24/20",0,0,,,0,,0,,,,,356,"IND","2020/01/24",
"India","1/25/20",0,0,,,0,,0,,,,,356,"IND","2020/01/25",
"India","1/26/20",0,0,,,0,,0,,,,,356,"IND","2020/01/26",
"India","1/27/20",0,0,,,0,,0,,,,,356,"IND","2020/01/27",
"India","1/28/20",0,0,,,0,,0,,,,,356,"IND","2020/01/28",
"India","1/29/20",0,0,,,0,,0,,,,,356,"IND","2020/01/29",
"India","1/30/20",1,0,,,1,,0.00007246353786042498,,,,,356,"IND","2020/01/30",0
"India","1/31/20",1,0,,,0,,0.00007246353786042498,,,,,356,"IND","2020/01/31",0
"India","2/1/20",1,0,,,0,,0.00007246353786042498,,,,,356,"IND","2020/02/01",0
"India","2/2/20",2,0,,,1,,0.00014492707572084996,,,,,356,"IND","2020/02/02",0
"India","2/3/20",3,0,,,1,,0.00021739061358127496,,,,,356,"IND","2020/02/03",0
"India","2/4/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/04",0
"India","2/5/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/05",0
"India","2/6/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/06",0
"India","2/7/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/07",0
"India","2/8/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/08",0
"India","2/9/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/09",0
"India","2/10/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/10",0
"India","2/11/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/11",0
"India","2/12/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/12",0
"India","2/13/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/13",0
"India","2/14/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/14",0
"India","2/15/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/15",0
"India","2/16/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/16",0
"India","2/17/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/17",0
"India","2/18/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/18",0
"India","2/19/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/19",0
"India","2/20/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/20",0
"India","2/21/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/21",0
"India","2/22/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/22",0
"India","2/23/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/23",0
"India","2/24/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/24",0
"India","2/25/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/25",0
"India","2/26/20",3,0,,,0,,0.00021739061358127496,,,,,356,"IND","2020/02/26",0
